Time (s),Heave Velocity (m/s)
14.8837849,-0.06663326804
14.8837849,-0.1210940909
14.8837849,-0.123817132
14.8837849,-0.1462822214
14.8837849,-0.1490052625
14.91229139,-0.002982181382
14.91229139,-0.00808788352
14.91229139,-0.01081092466
14.91704247,-0.0366798155
14.91229139,-0.04008361692
14.91229139,-0.04280665806
14.91229139,-0.0455296992
14.91704247,-0.06890246899
14.91229139,-0.0911406383
14.91229139,-0.09386367945
14.91229139,-0.09658672059
14.91229139,-0.09930976173
14.91229139,-0.1020328029
14.91229139,-0.104755844
14.91229139,-0.1074788851
14.91229139,-0.1102019263
14.91229139,-0.1129249674
14.91229139,-0.1156480086
14.91229139,-0.1183710497
14.89803815,-0.152409064
14.89803815,-0.1551321051
14.89803815,-0.1578551462
14.89803815,-0.1605781874
14.89803815,-0.1626204682
14.94554895,0.01914252788
14.94079787,0.01573872646
14.94079787,0.01301568532
14.94079787,0.01029264418
14.94079787,0.007569603038
14.94079787,0.004846561897
14.94079787,0.002123520757
14.94079787,-0.0005995203837
14.94554895,-0.00536484238
14.94079787,-0.01251282537
14.94554895,-0.04893350063
14.94079787,-0.05233730205
14.94079787,-0.05506034319
14.94079787,-0.05778338433
14.94079787,-0.06050642547
14.94079787,-0.06322946661
14.94079787,-0.06595250776
14.92654463,-0.1210940909
14.92654463,-0.1231363717
14.96930435,0.07224183012
14.96930435,0.06951878898
14.97405543,0.06543422727
14.96930435,0.06203042585
14.96930435,0.05930738471
14.96930435,0.05658434357
14.96930435,0.05386130243
14.96930435,0.05113826129
14.96930435,0.04841522015
14.96930435,0.045692179
14.95505111,0.04433065843
14.96930435,-0.00944940409
14.96930435,-0.03463753464
14.96930435,-0.03736057578
14.96930435,-0.04008361692
14.96930435,-0.04280665806
14.96930435,-0.0455296992
14.95505111,-0.0686755489
14.99781083,0.1062798444
14.99781083,0.1035568032
14.99781083,0.1008337621
15.00256191,0.07496487126
15.00256191,0.04251529767
14.99781083,0.02050404846
14.99781083,0.01778100731
14.99781083,0.01505796617
14.99781083,0.01233492503
14.99781083,0.009611883893
14.99781083,0.006888842753
14.99781083,0.004165801612
14.99781083,0.001442760472
14.99781083,-0.001280280669
14.99781083,-0.004003321809
14.99781083,-0.00672636295
14.99781083,-0.01217244523
14.98355759,-0.04893350063
14.98355759,-0.05097578148
15.03106839,0.1307872146
15.02631731,0.1273834132
15.02631731,0.1246603721
15.02631731,0.1219373309
15.02631731,0.1192142898
15.02631731,0.1164912487
15.02631731,0.1137682075
15.02631731,0.1110451664
15.02631731,0.1083221252
15.03106839,0.09856456115
15.02631731,0.07088030955
15.02631731,0.06815726841
15.02631731,0.06543422727
15.02631731,0.06271118613
15.02631731,0.05998814499
15.02631731,0.05726510385
15.02631731,0.05454206271
15.02631731,0.05181902157
15.02631731,0.04909598043
15.02631731,0.04637293929
15.01206407,-0.00944940409
15.05482379,0.1835461367
15.05482379,0.1757173935
15.05482379,0.1729943523
15.05482379,0.1702713112
15.05482379,0.16754827
15.05482379,0.1648252289
15.05482379,0.1621021878
15.05482379,0.1593791466
15.05482379,0.1566561055
15.05482379,0.1542734445
15.05482379,0.1049183238
15.05482379,0.1021952827
15.05482379,0.07564563155
15.05482379,0.07292259041
15.04057055,0.04364989815
15.08333027,0.2165630106
15.08333027,0.2138399694
15.08333027,0.2111169283
15.08333027,0.186609558
15.08333027,0.1811634757
15.08333027,0.1784404346
15.08333027,0.1321487352
15.08333027,0.1294256941
15.08333027,0.1267026529
15.08333027,0.1239796118
15.08333027,0.1212565707
15.08333027,0.1185335295
15.08333027,0.1158104884
15.08333027,0.1130874472
15.08333027,0.1103644061
15.08333027,0.107641365
15.08333027,0.09981262167
15.06907703,0.06951878898
15.06907703,0.06679574784
15.06907703,0.0640727067
15.11658783,0.2410703808
15.11183675,0.2376665794
15.11183675,0.2349435383
15.11183675,0.2322204971
15.11183675,0.229497456
15.11183675,0.2267744148
15.11183675,0.2240513737
15.11183675,0.2213283326
15.11183675,0.2186052914
15.11183675,0.1838865169
15.11183675,0.1757173935
15.11183675,0.1729943523
15.11183675,0.1702713112
15.11183675,0.16754827
15.11183675,0.1648252289
15.11183675,0.1621021878
15.11183675,0.1593791466
15.11183675,0.1566561055
15.11183675,0.1542734445
15.09758351,0.1049183238
15.09758351,0.1021952827
15.14034323,0.2849794192
15.14034323,0.2791929568
15.14034323,0.2764699157
15.14034323,0.2737468745
15.14034323,0.2710238334
15.14034323,0.2683007922
15.14034323,0.2659181312
15.14509431,0.21520149
15.14034323,0.2117976886
15.14034323,0.2094150276
15.14034323,0.186609558
15.14034323,0.1811634757
15.14034323,0.1784404346
15.16884971,0.2982542448
15.16884971,0.2955312036
15.16884971,0.2928081625
15.16884971,0.2900851214
15.16884971,0.2873620802
15.16884971,0.2819159979
15.16884971,0.243793422
15.16884971,0.2410703808
15.16884971,0.2383473397
15.16884971,0.2356242986
15.16884971,0.2329012574
15.16884971,0.2301782163
15.16884971,0.2274551751
15.16884971,0.224732134
15.16884971,0.2220090929
15.16884971,0.2192860517
15.15459647,0.1838865169
15.15459647,0.1757173935
15.15459647,0.1736751126
15.19735619,0.3431844236
15.20210727,0.3390998619
15.19735619,0.3356960605
15.19735619,0.3329730193
15.19735619,0.3302499782
15.19735619,0.327526937
15.19735619,0.3248038959
15.19735619,0.3220808548
15.19735619,0.2846390391
15.19735619,0.2791929568
15.19735619,0.2764699157
15.19735619,0.2737468745
15.19735619,0.2710238334
15.19735619,0.2683007922
15.19735619,0.2655777511
15.18310295,0.2165630106
15.18310295,0.2138399694
15.18310295,0.2111169283
15.22586268,0.3540765882
15.22586268,0.351353547
15.22586268,0.3486305059
15.22586268,0.3459074647
15.22586268,0.2982542448
15.22586268,0.2955312036
15.22586268,0.2928081625
15.22586268,0.2900851214
15.22586268,0.2873620802
15.22586268,0.2819159979
15.25436916,0.399006767
15.25912024,0.3949222053
15.25436916,0.3915184038
15.25436916,0.3887953627
15.25436916,0.3860723216
15.25436916,0.3833492804
15.25436916,0.3806262393
15.25436916,0.3779031981
15.25436916,0.3431844236
15.25436916,0.3404613825
15.25436916,0.3377383413
15.25436916,0.3350153002
15.25436916,0.332292259
15.25436916,0.3295692179
15.25436916,0.3268461768
15.25436916,0.3241231356
15.25436916,0.3214000945
15.24011592,0.3193578136
15.24011592,0.2846390391
15.24011592,0.2791929568
15.24011592,0.2771506759
15.28287564,0.4098989315
15.28287564,0.4071758904
15.28287564,0.4044528493
15.28287564,0.4017298081
15.28287564,0.3540765882
15.28287564,0.351353547
15.28287564,0.3486305059
15.28287564,0.3459074647
15.31138212,0.4439369458
15.3161332,0.4398523841
15.31138212,0.4364485827
15.31138212,0.4337255415
15.31138212,0.399006767
15.31138212,0.3962837258
15.31138212,0.3935606847
15.31138212,0.3908376436
15.31138212,0.3881146024
15.31138212,0.3853915613
15.31138212,0.3826685201
15.31138212,0.379945479
15.31138212,0.3772224379
15.29712888,0.3431844236
15.29712888,0.3404613825
15.29712888,0.3384191016
15.34463968,0.4629982338
15.3398886,0.4595944324
15.3398886,0.4568713912
15.3398886,0.4541483501
15.3398886,0.4514253089
15.3398886,0.4487022678
15.3398886,0.4459792267
15.3398886,0.4098989315
15.3398886,0.4071758904
15.3398886,0.4044528493
15.3398886,0.4017298081
15.36839508,0.4425754252
15.36839508,0.4398523841
15.36839508,0.4371293429
15.36839508,0.4344063018
15.36839508,0.4320236408
15.35414184,0.399006767
15.35414184,0.3962837258
15.35414184,0.394241445
15.39690156,0.4929516863
15.39690156,0.4902286452
15.39690156,0.4881863643
15.40165264,0.4643597544
15.39690156,0.4609559529
15.39690156,0.4582329118
15.39690156,0.4555098706
15.39690156,0.4527868295
15.39690156,0.4500637884
15.39690156,0.4473407472
15.39690156,0.4446177061
15.43015912,0.506566892
15.42540804,0.5031630906
15.42540804,0.5004400495
15.42540804,0.4977170083
15.42540804,0.4949939672
15.4111548,0.4412139047
15.45391452,0.516097536
15.45391452,0.5133744949
15.45391452,0.5106514537
15.45391452,0.4915901658
15.45391452,0.4888671246
15.43966128,0.4868248438
15.43966128,0.4643597544
15.43966128,0.4616367132
15.43966128,0.4595944324
15.482421,0.5215436183
15.482421,0.5188205772
15.482421,0.5079284126
15.482421,0.5052053715
15.482421,0.5024823303
15.482421,0.4997592892
15.482421,0.497036248
15.482421,0.4943132069
15.51092748,0.516097536
15.51092748,0.5133744949
15.51092748,0.5106514537
15.53943397,0.520862858
15.53943397,0.5181398169
15.52518072,0.5079284126
15.52518072,0.5058861317
15.62495341,0.5177994367
15.65821097,0.5147360155
15.65345989,0.511332214
15.65345989,0.5086091729
15.68196637,0.5188205772
15.68196637,0.5052053715
15.68196637,0.5024823303
15.68196637,0.4997592892
15.68196637,0.497036248
15.71047285,0.516097536
15.71047285,0.5133744949
15.71047285,0.5106514537
15.71047285,0.5079284126
15.71047285,0.4943132069
15.71047285,0.4915901658
15.71047285,0.4888671246
15.71047285,0.4864844636
15.72472609,0.5188205772
15.74373041,0.5052053715
15.73897933,0.50180157
15.73897933,0.4990785289
15.73897933,0.4963554878
15.75323257,0.5092899332
15.76748581,0.4929516863
15.76748581,0.4902286452
15.76748581,0.487505604
15.76748581,0.4854633232
15.76748581,0.4629982338
15.76748581,0.4602751926
15.76748581,0.4575521515
15.76748581,0.4548291104
15.76748581,0.4521060692
15.76748581,0.4493830281
15.76748581,0.4466599869
15.76748581,0.4442773259
15.78173905,0.4983977686
15.78173905,0.4956747275
15.80074337,0.4412139047
15.79599229,0.4378101032
15.79599229,0.4350870621
15.79599229,0.432364021
15.78173905,0.4310025004
15.82449877,0.4636789941
15.82449877,0.4609559529
15.82449877,0.4582329118
15.82449877,0.4555098706
15.82449877,0.4527868295
15.82449877,0.4500637884
15.82449877,0.4473407472
15.82449877,0.4446177061
15.82924985,0.4058143698
15.82449877,0.4024105684
15.82449877,0.399006767
15.85300526,0.4412139047
15.85300526,0.4384908635
15.85300526,0.4357678224
15.85300526,0.4330447812
15.85300526,0.4303217401
15.85300526,0.3962837258
15.85300526,0.3935606847
15.85300526,0.3908376436
15.85300526,0.3881146024
15.85300526,0.3853915613
15.85300526,0.3826685201
15.85300526,0.379945479
15.85300526,0.3772224379
15.8672585,0.4493830281
15.8672585,0.4466599869
15.8672585,0.4439369458
15.88151174,0.4071758904
15.88151174,0.4044528493
15.88151174,0.4017298081
15.88151174,0.399006767
15.88151174,0.3748397769
15.88626282,0.351353547
15.8672585,0.3493112662
15.88151174,0.3448863243
15.91001822,0.3962837258
15.91001822,0.3935606847
15.91001822,0.3908376436
15.91001822,0.3881146024
15.91001822,0.3853915613
15.91001822,0.3826685201
15.91001822,0.379945479
15.91001822,0.3772224379
15.91001822,0.3472689853
15.91001822,0.341822903
15.91001822,0.3390998619
15.91001822,0.3363768208
15.91001822,0.3336537796
15.91001822,0.3309307385
15.91001822,0.3282076973
15.91001822,0.3254846562
15.91001822,0.322761615
15.91001822,0.3203789541
15.92427146,0.4044528493
15.92427146,0.4017298081
15.92427146,0.399006767
15.92427146,0.3744993967
15.9385247,0.3527150676
15.9385247,0.3499920265
15.9385247,0.3445459442
15.9385247,0.2941696831
15.9385247,0.2914466419
15.9385247,0.2890639809
15.94327578,0.2846390391
15.95277794,0.3785839584
15.95277794,0.3765416776
15.97178226,0.3472689853
15.97178226,0.341822903
15.96703118,0.3384191016
15.96703118,0.3356960605
15.96703118,0.3329730193
15.96703118,0.3302499782
15.96703118,0.327526937
15.96703118,0.3248038959
15.96703118,0.3220808548
15.96703118,0.3196981938
15.96703118,0.2968927242
15.96703118,0.2805544774
15.96703118,0.2778314362
15.96703118,0.2751083951
15.96703118,0.272385354
15.96703118,0.2696623128
15.96703118,0.2669392717
15.96703118,0.2645566107
15.98128442,0.351353547
15.99553766,0.2941696831
15.99553766,0.2914466419
15.99553766,0.2887236008
15.99553766,0.2860005597
15.99553766,0.2832775185
15.99553766,0.2410703808
15.99553766,0.2383473397
15.99553766,0.2356242986
15.99553766,0.2329012574
15.99553766,0.2301782163
15.99553766,0.2274551751
15.99553766,0.224732134
15.99553766,0.2192860517
16.0097909,0.322761615
16.0097909,0.3200385739
16.0097909,0.2968927242
16.02879522,0.2805544774
16.02404414,0.2771506759
16.02404414,0.2744276348
16.02404414,0.2717045937
16.02404414,0.2689815525
16.02404414,0.2662585114
16.02404414,0.2638758504
16.0097909,0.2621739497
16.02404414,0.2220090929
16.02404414,0.2165630106
16.02404414,0.2138399694
16.02404414,0.2111169283
16.02404414,0.2083938871
16.02879522,0.1825249963
16.03829738,0.2928081625
16.03829738,0.2900851214
16.03829738,0.2873620802
16.03829738,0.2846390391
16.05255062,0.2410703808
16.05255062,0.2383473397
16.05255062,0.2356242986
16.05255062,0.2329012574
16.05255062,0.2301782163
16.05255062,0.2274551751
16.05255062,0.224732134
16.05255062,0.2192860517
16.0573017,0.1784404346
16.05255062,0.1750366332
16.05255062,0.172313592
16.05255062,0.1695905509
16.05255062,0.1668675098
16.05255062,0.1641444686
16.05255062,0.1614214275
16.05255062,0.1586983863
16.05255062,0.1559753452
16.05255062,0.1532523041
16.08580818,0.2220090929
16.08580818,0.2165630106
16.0810571,0.2131592091
16.0810571,0.210436168
16.0810571,0.208053507
16.08580818,0.1852480375
16.0810571,0.181844236
16.0810571,0.1294256941
16.0810571,0.1267026529
16.0810571,0.1239796118
16.0810571,0.1212565707
16.0810571,0.1185335295
16.0810571,0.1158104884
16.08580818,0.1117259267
16.09531034,0.2260936546
16.11431466,0.1784404346
16.10956358,0.1750366332
16.10956358,0.172313592
16.10956358,0.1695905509
16.10956358,0.1668675098
16.10956358,0.1641444686
16.10956358,0.1614214275
16.10956358,0.1586983863
16.10956358,0.1559753452
16.10956358,0.1532523041
16.09531034,0.1518907835
16.10956358,0.107641365
16.10956358,0.1049183238
16.10956358,0.1021952827
16.10956358,0.09947224153
16.10956358,0.09674920039
16.10956358,0.0712206897
16.12381682,0.1852480375
16.12381682,0.1825249963
16.13807006,0.1294256941
16.13807006,0.1267026529
16.13807006,0.1239796118
16.13807006,0.1212565707
16.13807006,0.1185335295
16.13807006,0.1158104884
16.13807006,0.1130874472
16.13807006,0.1103644061
16.14282114,0.07360335069
16.14282114,0.06815726841
16.13807006,0.06475346699
16.13807006,0.06203042585
16.13807006,0.05930738471
16.13807006,0.05658434357
16.13807006,0.05386130243
16.13807006,0.05113826129
16.13807006,0.04841522015
16.13807006,0.045692179
16.13807006,0.04296913786
16.1523233,0.1552945849
16.1523233,0.1532523041
16.16657654,0.107641365
16.16657654,0.1049183238
16.16657654,0.1021952827
16.16657654,0.09947224153
16.16657654,0.09674920039
16.16657654,0.01778100731
16.16657654,0.01505796617
16.16657654,0.01233492503
16.16657654,0.009611883893
16.16657654,0.006888842753
16.16657654,0.004165801612
16.16657654,-0.001280280669
16.16657654,-0.003662941667
16.18082979,0.1185335295
16.18082979,0.1158104884
16.18082979,0.1130874472
16.18082979,0.1103644061
16.19508303,0.07428411098
16.19508303,0.07156106984
16.19508303,0.0688380287
16.19508303,0.06611498756
16.19508303,0.06339194642
16.19508303,0.06066890528
16.19508303,0.05794586414
16.19508303,0.055222823
16.19508303,0.05249978186
16.19508303,0.04977674072
16.19508303,0.04705369957
16.19508303,0.04433065843
16.19508303,0.04194799744
16.19508303,0.001442760472
16.19508303,-0.00672636295
16.19508303,-0.00944940409
16.19508303,-0.01217244523
16.19508303,-0.01455510623
16.19508303,-0.04110475735
16.22358951,0.01778100731
16.22358951,0.01505796617
16.22358951,0.01233492503
16.22358951,0.009611883893
16.22358951,0.006888842753
16.22358951,0.004165801612
16.22358951,-0.001280280669
16.22358951,-0.004003321809
16.22834059,-0.03804133607
16.22834059,-0.04348741835
16.22358951,-0.04689121977
16.22358951,-0.04961426091
16.22358951,-0.05233730205
16.22358951,-0.05506034319
16.22358951,-0.05778338433
16.22358951,-0.06050642547
16.22358951,-0.06322946661
16.22358951,-0.06595250776
16.22358951,-0.0686755489
16.20933627,-0.07003706947
16.23784275,0.04364989815
16.23784275,0.04160761729
16.25209599,0.001442760472
16.25209599,-0.00672636295
16.25209599,-0.00944940409
16.25209599,-0.01217244523
16.25209599,-0.01455510623
16.25209599,-0.09386367945
16.25209599,-0.09658672059
16.25209599,-0.09930976173
16.25209599,-0.1020328029
16.25209599,-0.104755844
16.25209599,-0.1074788851
16.25209599,-0.1102019263
16.25209599,-0.1153076284
16.26634923,0.006888842753
16.26634923,0.004165801612
16.26634923,-0.001280280669
16.26634923,-0.004003321809
16.28060247,-0.03736057578
16.28060247,-0.04008361692
16.28060247,-0.04280665806
16.28060247,-0.0455296992
16.28060247,-0.04825274034
16.28060247,-0.05097578148
16.28060247,-0.05369882262
16.28060247,-0.05642186376
16.28060247,-0.0591449049
16.28060247,-0.06186794604
16.28060247,-0.06459098719
16.28060247,-0.06731402833
16.28060247,-0.07003706947
16.28535355,-0.1129249674
16.28535355,-0.1183710497
16.28060247,-0.1217748511
16.28060247,-0.1244978923
16.26634923,-0.1258594128
16.30910895,-0.09250215888
16.30910895,-0.09522520002
16.30910895,-0.09794824116
16.30910895,-0.1006712823
16.30910895,-0.1033943234
16.30910895,-0.1061173646
16.30910895,-0.1088404057
16.30910895,-0.1483245023
16.30910895,-0.1510475434
16.30910895,-0.1537705845
16.30910895,-0.1564936257
16.30910895,-0.1592166668
16.30910895,-0.161939708
16.30910895,-0.1646627491
16.30910895,-0.1673857902
16.30910895,-0.1701088314
16.30910895,-0.1728318725
16.30910895,-0.1755549137
16.30910895,-0.1782779548
16.30910895,-0.1810009959
16.32336219,-0.06935630918
16.33761543,-0.1115634469
16.33761543,-0.114286488
16.33761543,-0.1170095291
16.33761543,-0.1197325703
16.33761543,-0.1224556114
16.33761543,-0.1251786526
16.32336219,-0.1272209334
16.34236651,-0.2055083662
16.33761543,-0.2089121676
16.33761543,-0.2116352088
16.33761543,-0.2143582499
16.33761543,-0.2170812911
16.33761543,-0.2198043322
16.32336219,-0.2211658528
16.35186867,-0.1061173646
16.35186867,-0.1088404057
16.36612191,-0.1490052625
16.36612191,-0.1517283037
16.36612191,-0.1544513448
16.36612191,-0.157174386
16.36612191,-0.1598974271
16.36612191,-0.1626204682
16.36612191,-0.1653435094
16.36612191,-0.1680665505
16.36612191,-0.1707895917
16.36612191,-0.1735126328
16.36612191,-0.1762356739
16.36612191,-0.1789587151
16.36612191,-0.1813413761
16.37087299,-0.2232081336
16.36612191,-0.226611935
16.36612191,-0.2293349762
16.36612191,-0.2320580173
16.36612191,-0.2347810585
16.36612191,-0.2371637195
16.39462839,-0.2034660854
16.39462839,-0.2061891265
16.39462839,-0.2089121676
16.39462839,-0.2116352088
16.39462839,-0.2143582499
16.39462839,-0.2170812911
16.39462839,-0.2198043322
16.39462839,-0.259969189
16.39462839,-0.2626922302
16.39462839,-0.2654152713
16.39462839,-0.2681383124
16.39462839,-0.2708613536
16.39462839,-0.2735843947
16.39462839,-0.2763074359
16.39462839,-0.279030477
16.39462839,-0.2817535181
16.39462839,-0.2844765593
16.39462839,-0.2871996004
16.39462839,-0.2895822614
16.40888163,-0.1796394754
16.40888163,-0.1816817562
16.42313487,-0.2232081336
16.42313487,-0.2259311748
16.42313487,-0.2286542159
16.42313487,-0.231377257
16.42313487,-0.2341002982
16.42313487,-0.2368233393
16.42313487,-0.2926456827
16.42313487,-0.3181741934
16.42313487,-0.3208972345
16.43738811,-0.2150390102
16.43738811,-0.2177620513
16.43738811,-0.2204850925
16.45164135,-0.259969189
16.45164135,-0.2626922302
16.45164135,-0.2654152713
16.45164135,-0.2681383124
16.45164135,-0.2708613536
16.45164135,-0.2735843947
16.45164135,-0.2763074359
16.45164135,-0.279030477
16.45164135,-0.2817535181
16.45164135,-0.2844765593
16.45164135,-0.2871996004
16.45164135,-0.2899226416
16.45639243,-0.3157915324
16.45639243,-0.3239606558
16.45164135,-0.3273644572
16.45164135,-0.3300874984
16.45164135,-0.3328105395
16.45164135,-0.3355335807
16.45164135,-0.3382566218
16.45164135,-0.3409796629
16.45164135,-0.3437027041
16.45164135,-0.3464257452
16.48014783,-0.2926456827
16.48014783,-0.3198760941
16.48014783,-0.3716138758
16.48014783,-0.3739965368
16.49440108,-0.2817535181
16.49440108,-0.2844765593
16.49440108,-0.2871996004
16.49440108,-0.2899226416
16.50865432,-0.3151107721
16.50865432,-0.3178338133
16.5134054,-0.3225991352
16.50865432,-0.3260029367
16.50865432,-0.3287259778
16.50865432,-0.331449019
16.50865432,-0.3341720601
16.50865432,-0.3368951012
16.50865432,-0.3396181424
16.50865432,-0.3423411835
16.50865432,-0.3450642247
16.50865432,-0.3477872658
16.50865432,-0.3770599581
16.50865432,-0.3797829992
16.50865432,-0.3825060403
16.50865432,-0.3852290815
16.50865432,-0.3879521226
16.50865432,-0.3906751638
16.50865432,-0.3933982049
16.50865432,-0.396121246
16.50865432,-0.3988442872
16.50865432,-0.4015673283
16.54191188,-0.3716138758
16.5371608,-0.3750176772
16.54191188,-0.4040634494
16.55141404,-0.3430219438
16.55141404,-0.3457449849
16.55141404,-0.3477872658
16.57041836,-0.3784214786
16.56566728,-0.3818252801
16.56566728,-0.3845483212
16.56566728,-0.3872713623
16.56566728,-0.3899944035
16.56566728,-0.3927174446
16.56566728,-0.3954404858
16.56566728,-0.3981635269
16.56566728,-0.400886568
16.57041836,-0.4274362192
16.56566728,-0.4308400206
16.56566728,-0.4335630617
16.56566728,-0.4362861029
16.56566728,-0.439009144
16.56566728,-0.4417321851
16.55141404,-0.4430937057
16.56566728,-0.4454763667
16.57992052,-0.3716138758
16.57992052,-0.3743369169
16.59417376,-0.4036096092
16.59417376,-0.4478590277
16.59417376,-0.4505820688
16.59417376,-0.45330511
16.59417376,-0.4560281511
16.59417376,-0.4587511923
16.608427,-0.3974827666
16.608427,-0.4002058078
16.62268024,-0.4267554589
16.62268024,-0.4294785
16.62268024,-0.4322015412
16.62268024,-0.4349245823
16.62268024,-0.4376476234
16.62268024,-0.4403706646
16.62268024,-0.4430937057
16.62268024,-0.4458167469
16.62743132,-0.4846200831
16.65118672,-0.4492205483
16.65118672,-0.4519435894
16.65118672,-0.4546666306
16.65118672,-0.4573896717
16.65118672,-0.4594319526
16.6559378,-0.4887046448
16.65118672,-0.4921084462
16.65118672,-0.4948314874
16.63693348,-0.496193008
16.66543996,-0.443774466
16.66543996,-0.4464975071
16.6796932,-0.481897042
16.6796932,-0.4846200831
16.6796932,-0.4982352888
16.6796932,-0.5009583299
16.6796932,-0.5036813711
16.6796932,-0.5064044122
16.71295076,-0.4873431242
16.70819968,-0.4907469257
16.70819968,-0.4934699668
16.70819968,-0.496193008
16.71295076,-0.5091274534
16.70819968,-0.5125312548
16.70819968,-0.5149139158
16.72245292,-0.4832585625
16.74145724,-0.4995968094
16.73670616,-0.5030006108
16.73670616,-0.5057236519
16.7509594,-0.4955122477
16.76996372,-0.5091274534
16.76521264,-0.5125312548
16.76521264,-0.5149139158
16.88398965,-0.5172965768
16.87923857,-0.5207003782
16.87923857,-0.5234234194
16.86498533,-0.5247849399
16.90774505,-0.5077659328
16.90774505,-0.5104889739
16.90774505,-0.5132120151
16.94100261,-0.4968737682
16.93625153,-0.5002775697
16.93625153,-0.5030006108
16.93625153,-0.5057236519
16.94100261,-0.5159350562
16.93625153,-0.5193388576
16.93625153,-0.5220618988
16.93625153,-0.5244445598
16.92199829,-0.5261464605
16.96950909,-0.4927892065
16.96950909,-0.5091274534
16.96475801,-0.5125312548
16.99801557,-0.4641972746
16.99326449,-0.467601076
16.99326449,-0.4696433568
16.99326449,-0.4968737682
16.99326449,-0.4995968094
16.99326449,-0.5023198505
16.99326449,-0.5050428917
16.97901125,-0.5159350562
16.97901125,-0.5179773371
17.02652205,-0.4464975071
17.02177097,-0.4499013086
17.02177097,-0.4526243497
17.02177097,-0.4553473908
17.02177097,-0.458070432
17.02177097,-0.4607934731
17.02177097,-0.4921084462
17.02177097,-0.4948314874
17.00751773,-0.5077659328
17.00751773,-0.5098082137
17.05027745,-0.4369668631
17.05027745,-0.4396899043
17.05027745,-0.4424129454
17.05027745,-0.4641972746
17.05027745,-0.4669203157
17.05027745,-0.4696433568
17.03602421,-0.4975545285
17.07878393,-0.396121246
17.08353501,-0.4002058078
17.07878393,-0.4036096092
17.07878393,-0.4063326503
17.07878393,-0.4090556915
17.07878393,-0.4117787326
17.07878393,-0.4138210135
17.07878393,-0.4451359866
17.07878393,-0.4478590277
17.07878393,-0.4505820688
17.07878393,-0.45330511
17.07878393,-0.4560281511
17.07878393,-0.4587511923
17.07878393,-0.4614742334
17.10729041,-0.3825060403
17.10729041,-0.3852290815
17.10729041,-0.3879521226
17.10729041,-0.3906751638
17.10729041,-0.3933982049
17.10729041,-0.4369668631
17.10729041,-0.4396899043
17.10729041,-0.4424129454
17.09303717,-0.4641972746
17.09303717,-0.4662395554
17.14054798,-0.3443834644
17.1357969,-0.3484680261
17.1357969,-0.3511910672
17.1357969,-0.3539141084
17.1357969,-0.3566371495
17.1357969,-0.3586794304
17.14054798,-0.396121246
17.1357969,-0.3995250475
17.1357969,-0.4022480886
17.1357969,-0.4049711297
17.1357969,-0.4076941709
17.1357969,-0.410417212
17.1357969,-0.4131402532
17.12154365,-0.415182534
17.12154365,-0.4451359866
17.12154365,-0.4471782674
17.16905446,-0.326683697
17.16430338,-0.3300874984
17.16430338,-0.3328105395
17.16430338,-0.3355335807
17.16430338,-0.3382566218
17.16430338,-0.3409796629
17.16430338,-0.3811445198
17.16430338,-0.3838675609
17.16430338,-0.386590602
17.16430338,-0.3893136432
17.16430338,-0.3920366843
17.19280986,-0.2793708571
17.19280986,-0.2841361791
17.19280986,-0.2871996004
17.19280986,-0.2899226416
17.19280986,-0.2926456827
17.19280986,-0.2953687238
17.19280986,-0.298091765
17.19280986,-0.3008148061
17.19280986,-0.3443834644
17.19280986,-0.3471065055
17.19280986,-0.3498295467
17.19280986,-0.3525525878
17.19280986,-0.3552756289
17.19280986,-0.3579986701
17.17855662,-0.3947597255
17.17855662,-0.3974827666
17.17855662,-0.4002058078
17.17855662,-0.4022480886
17.22131634,-0.2708613536
17.22131634,-0.2735843947
17.22131634,-0.2763074359
17.22131634,-0.2817535181
17.22131634,-0.3031974671
17.22131634,-0.3253221764
17.22131634,-0.3280452175
17.22131634,-0.3307682587
17.22131634,-0.3334912998
17.22131634,-0.3362143409
17.22131634,-0.3389373821
17.22131634,-0.3416604232
17.24982282,-0.2164005308
17.24982282,-0.2191235719
17.2545739,-0.2232081336
17.24982282,-0.226611935
17.24982282,-0.2293349762
17.24982282,-0.2320580173
17.24982282,-0.2347810585
17.24982282,-0.2375040996
17.24982282,-0.2402271407
17.24982282,-0.2429501819
17.24982282,-0.245673223
17.23556958,-0.2470347436
17.2545739,-0.279030477
17.2545739,-0.2844765593
17.24982282,-0.2878803607
17.24982282,-0.2906034018
17.24982282,-0.293326443
17.24982282,-0.2960494841
17.24982282,-0.2987725253
17.24982282,-0.3014955664
17.23556958,-0.3443834644
17.23556958,-0.3471065055
17.23556958,-0.3491487864
17.28308038,-0.1823625165
17.2783293,-0.1857663179
17.2783293,-0.1884893591
17.2783293,-0.1905316399
17.2783293,-0.2136774896
17.2783293,-0.2701805933
17.2783293,-0.2729036344
17.2783293,-0.2756266756
17.30683578,-0.1592166668
17.30683578,-0.161939708
17.30683578,-0.1646627491
17.30683578,-0.1673857902
17.30683578,-0.1701088314
17.30683578,-0.1728318725
17.30683578,-0.1755549137
17.30683578,-0.1782779548
17.30683578,-0.2164005308
17.30683578,-0.2191235719
17.30683578,-0.221846613
17.30683578,-0.2245696542
17.30683578,-0.2272926953
17.30683578,-0.2300157365
17.30683578,-0.2327387776
17.30683578,-0.2354618188
17.30683578,-0.2381848599
17.30683578,-0.240907901
17.30683578,-0.2436309422
